0.045432232,0.041818305,0.049562435,0.034074174,0.040269479,0.043883406,0.049562435,0.033041624,0.051627537,0.045948508,0.077441305,0.04904616,0.033557899,0.03459045,0.048013609,0.026846319,0.165105584,0.130178539,1
0.049192936,0.041399995,0.050167053,0.033119996,0.041399995,0.041399995,0.049192936,0.034094114,0.051141171,0.049192936,0.074519992,0.04773176,0.03165882,0.034094114,0.048705877,0.028736467,0.164838992,0.129412849,1
0.047476915,0.041615567,0.049235319,0.036926489,0.041029432,0.041615567,0.048063049,0.03458195,0.052752127,0.04571851,0.074439113,0.046304645,0.033995815,0.03575422,0.048063049,0.027548333,0.166029005,0.128850893,1
0.048230537,0.041699318,0.048732938,0.03165129,0.04220172,0.043206522,0.051747347,0.032656093,0.049737741,0.051747347,0.080886629,0.046220931,0.030144085,0.033158494,0.047225734,0.027632078,0.164336772,0.128784425,1
0.050254837,0.041688672,0.048541604,0.033693584,0.04454406,0.045686216,0.049112682,0.031409273,0.050254837,0.050825915,0.075953333,0.045115138,0.02969604,0.032551429,0.047970526,0.02969604,0.164320993,0.12868482,1
0.048798652,0.04074939,0.050810967,0.032700127,0.043264784,0.041755547,0.048295573,0.032700127,0.04980481,0.051314046,0.077977227,0.047289415,0.031190891,0.032700127,0.048798652,0.027669339,0.165099571,0.129080754,1
0.04801512,0.039754454,0.050596578,0.034591538,0.04181962,0.042335912,0.049563994,0.033042663,0.050596578,0.050080286,0.074862283,0.046466245,0.033042663,0.034591538,0.046466245,0.029428622,0.165783223,0.12896244,1
0.049739426,0.041047099,0.050222333,0.03283768,0.041047099,0.042012914,0.048773612,0.034286401,0.050705241,0.048773612,0.074367686,0.047807798,0.032354773,0.034286401,0.048290705,0.02945733,0.164614006,0.129375883,1
0.048515853,0.040753316,0.050941645,0.03299078,0.041238475,0.042208792,0.049001011,0.034446255,0.051426804,0.04948617,0.074714413,0.047545536,0.031535304,0.034446255,0.048515853,0.028624353,0.164286033,0.129323152,1
0.049626593,0.040382424,0.049626593,0.033570931,0.040868959,0.041355494,0.049626593,0.034544001,0.050113128,0.049626593,0.073953354,0.047193917,0.03259786,0.035030536,0.047680452,0.029678649,0.165286425,0.129237497,1
0.056046368,0.040314054,0.055063098,0.036872611,0.039330785,0.035889341,0.043755498,0.035397706,0.053588194,0.049655116,0.065879064,0.043755498,0.039330785,0.029006454,0.048180211,0.028023184,0.168638716,0.131273318,1
0.054073188,0.042588617,0.051680569,0.036367808,0.04163157,0.038281903,0.044502712,0.032539618,0.052159093,0.048809426,0.071778568,0.044502712,0.036367808,0.027275856,0.049766474,0.028232904,0.168984696,0.130456478,1
0.055054585,0.039038706,0.052051608,0.039038706,0.040540194,0.036536225,0.044544164,0.03453424,0.0530526,0.052051608,0.067566991,0.042542179,0.036035728,0.028528285,0.051050615,0.028027789,0.168867497,0.130938279,1
