0.064468864,0.059340659,0.07032967,0.048351648,0.057142857,0.062271062,0.07032967,0.046886447,0.073260073,0.065201465,0.10989011,0.06959707,0.047619048,0.049084249,0.068131868,0.038095238,1
0.069703244,0.058661146,0.071083506,0.046928916,0.058661146,0.058661146,0.069703244,0.048309179,0.072463768,0.069703244,0.105590062,0.06763285,0.044858523,0.048309179,0.069013112,0.040717736,1
0.067331671,0.059019119,0.069825436,0.052369077,0.058187864,0.059019119,0.068162926,0.049044057,0.074812968,0.064837905,0.10556941,0.06566916,0.048212801,0.050706567,0.068162926,0.039068994,1
0.068230277,0.05899076,0.068941009,0.044776119,0.059701493,0.061122957,0.073205402,0.046197584,0.070362473,0.073205402,0.114427861,0.065387349,0.042643923,0.046908316,0.066808813,0.039090263,1
0.071082391,0.058966074,0.068659128,0.047657512,0.063004847,0.064620355,0.069466882,0.044426494,0.071082391,0.071890145,0.107431341,0.063812601,0.042003231,0.046042003,0.067851373,0.042003231,1
0.069137562,0.057733428,0.071988596,0.046329294,0.06129722,0.059158945,0.068424804,0.046329294,0.070563079,0.072701354,0.110477548,0.066999287,0.044191019,0.046329294,0.069137562,0.039201711,1
0.068081991,0.05636896,0.071742313,0.049048316,0.059297218,0.060029283,0.070278184,0.046852123,0.071742313,0.071010249,0.106149341,0.065885798,0.046852123,0.049048316,0.065885798,0.041727672,1
0.070451436,0.058139535,0.071135431,0.046511628,0.058139535,0.059507524,0.069083447,0.048563611,0.071819425,0.069083447,0.105335157,0.067715458,0.045827633,0.048563611,0.068399453,0.041723666,1
0.068681319,0.057692308,0.072115385,0.046703297,0.058379121,0.059752747,0.069368132,0.048763736,0.072802198,0.070054945,0.105769231,0.067307692,0.044642857,0.048763736,0.068681319,0.040521978,1
0.070344828,0.057241379,0.070344828,0.047586207,0.057931034,0.05862069,0.070344828,0.048965517,0.071034483,0.070344828,0.104827586,0.066896552,0.046206897,0.049655172,0.067586207,0.042068966,1
0.08005618,0.05758427,0.078651685,0.052668539,0.056179775,0.051264045,0.0625,0.050561798,0.076544944,0.070926966,0.094101124,0.0625,0.056179775,0.041432584,0.068820225,0.04002809,1
0.077185792,0.06079235,0.073770492,0.051912568,0.05942623,0.054644809,0.06352459,0.046448087,0.074453552,0.069672131,0.102459016,0.06352459,0.051912568,0.038934426,0.071038251,0.040300546,1
0.078627591,0.05575411,0.074338813,0.05575411,0.057898499,0.052180129,0.063616869,0.049320944,0.075768406,0.074338813,0.096497498,0.060757684,0.051465332,0.040743388,0.072909221,0.040028592,1
0.073065903,0.06017192,0.080945559,0.056590258,0.059455587,0.047277937,0.060888252,0.047994269,0.074498567,0.070200573,0.095272206,0.065902579,0.063037249,0.037965616,0.069484241,0.037249284,1
0.077726976,0.056825604,0.07642064,0.052253429,0.05813194,0.050293926,0.062704115,0.049640758,0.073807969,0.071195297,0.098628347,0.065316786,0.053559765,0.042455911,0.070542129,0.040496408,1
0.079512894,0.05730659,0.076647564,0.054441261,0.056590258,0.053724928,0.063037249,0.047994269,0.075931232,0.069484241,0.097421203,0.063753582,0.055873926,0.040830946,0.069484241,0.037965616,1
0.077363897,0.05730659,0.075931232,0.056590258,0.05730659,0.050143266,0.061604585,0.047994269,0.077363897,0.069484241,0.093123209,0.066618911,0.054441261,0.040830946,0.075931232,0.037965616,1
0.076867816,0.065373563,0.082614943,0.05387931,0.064655172,0.047413793,0.063936782,0.043821839,0.075431034,0.070402299,0.093390805,0.064655172,0.061781609,0.036637931,0.063936782,0.035201149,1
0.08005618,0.05758427,0.078651685,0.052668539,0.056179775,0.051264045,0.0625,0.050561798,0.076544944,0.070926966,0.094101124,0.0625,0.056179775,0.041432584,0.068820225,0.04002809,1
0.08113879,0.056939502,0.08113879,0.051245552,0.056939502,0.052669039,0.061921708,0.047686833,0.076156584,0.069039146,0.096797153,0.064768683,0.056227758,0.040569395,0.066903915,0.039857651,1
0.070355191,0.06420765,0.073087432,0.043032787,0.053961749,0.049180328,0.066939891,0.053278689,0.075819672,0.067622951,0.104508197,0.071721311,0.050546448,0.042349727,0.075136612,0.038251366,1
0.069083447,0.065663475,0.076607387,0.04377565,0.055403557,0.047879617,0.062243502,0.056771546,0.077975376,0.067031464,0.100547196,0.069767442,0.051983584,0.041723666,0.076607387,0.036935705,1
0.068920676,0.065019506,0.076723017,0.039661899,0.055916775,0.05136541,0.062418726,0.057217165,0.076072822,0.068920676,0.104031209,0.070221066,0.049414824,0.041612484,0.076072822,0.036410923,1
0.068270481,0.065019506,0.076723017,0.039661899,0.055916775,0.05136541,0.062418726,0.057217165,0.076072822,0.068920676,0.104031209,0.070221066,0.049414824,0.041612484,0.076072822,0.037061118,1
0.069767442,0.064295486,0.074555404,0.04377565,0.054719562,0.048563611,0.065663475,0.054719562,0.076607387,0.069083447,0.102599179,0.069083447,0.050615595,0.041723666,0.075239398,0.038987688,1
0.07252216,0.058017728,0.082997583,0.044319098,0.04995971,0.046736503,0.065269944,0.058017728,0.079774376,0.07252216,0.09991942,0.066881547,0.055600322,0.042707494,0.070104754,0.034649476,1
0.06763285,0.065562457,0.077294686,0.043478261,0.05521049,0.04899931,0.062801932,0.056590752,0.078674948,0.066252588,0.100069013,0.070393375,0.052449965,0.04278813,0.075224293,0.03657695,1
0.068920676,0.065019506,0.076723017,0.039661899,0.055916775,0.05136541,0.062418726,0.057217165,0.076072822,0.068920676,0.104031209,0.070221066,0.049414824,0.041612484,0.076072822,0.036410923,1
0.068314899,0.065061809,0.076772934,0.039687703,0.055953155,0.051398829,0.062459336,0.057254392,0.076122316,0.068965517,0.104098894,0.070266753,0.049446975,0.041639558,0.076122316,0.036434613,1
0.068399453,0.066347469,0.073871409,0.045143639,0.055403557,0.047195622,0.063611491,0.055403557,0.078659371,0.065663475,0.099863201,0.070451436,0.050615595,0.042407661,0.077975376,0.038987688,1
0.071523179,0.060264901,0.079470199,0.043046358,0.054966887,0.048344371,0.063576159,0.056291391,0.074834437,0.070198675,0.097350993,0.07218543,0.052980132,0.044370861,0.074172185,0.036423841,1
0.076551168,0.062046737,0.082191781,0.041901692,0.051571313,0.044319098,0.058017728,0.061240935,0.075745367,0.067687349,0.096696213,0.070104754,0.058823529,0.04109589,0.07252216,0.039484287,1
0.074328975,0.059876118,0.076393668,0.045423262,0.0550585,0.047487956,0.064005506,0.054370268,0.076393668,0.069511356,0.103922918,0.066758431,0.050240881,0.0440468,0.072264281,0.039917412,1
0.075745367,0.061240935,0.082997583,0.044319098,0.053182917,0.042707494,0.059629331,0.058823529,0.079774376,0.067687349,0.095890411,0.069298952,0.055600322,0.042707494,0.073327961,0.037066882,1
0.072937969,0.06066803,0.080436264,0.042944785,0.055214724,0.046353102,0.06475801,0.053851397,0.074982958,0.070211316,0.096114519,0.074301295,0.053169734,0.042944785,0.074301295,0.036809816,1
0.07254902,0.060130719,0.079738562,0.04379085,0.054901961,0.047712418,0.062091503,0.05620915,0.075816993,0.068627451,0.097385621,0.071895425,0.052941176,0.044444444,0.074509804,0.037254902,1
0.072789116,0.06122449,0.079591837,0.042857143,0.055102041,0.046938776,0.06462585,0.053741497,0.074829932,0.069387755,0.095238095,0.074829932,0.053741497,0.043537415,0.074829932,0.036734694,1
0.072256305,0.06066803,0.079754601,0.043626449,0.054533061,0.047034765,0.06475801,0.053851397,0.075664622,0.068847989,0.096114519,0.074301295,0.053851397,0.043626449,0.074301295,0.036809816,1
0.070302234,0.05978975,0.080814717,0.043363995,0.054533509,0.047963206,0.063731932,0.055190539,0.076215506,0.069645204,0.096583443,0.072930355,0.052562418,0.044021025,0.074244415,0.038107753,1
0.07254902,0.060130719,0.079738562,0.04379085,0.054901961,0.047712418,0.062091503,0.05620915,0.075816993,0.068627451,0.097385621,0.071895425,0.052941176,0.044444444,0.074509804,0.037254902,1
0.07073329,0.057105775,0.072680078,0.049318624,0.047371836,0.050616483,0.064243997,0.046722907,0.081765088,0.064892927,0.110317975,0.07073329,0.049318624,0.036340039,0.080467229,0.047371836,1
0.07124183,0.058169935,0.07254902,0.052941176,0.050326797,0.049673203,0.068627451,0.047058824,0.083660131,0.067973856,0.104575163,0.064705882,0.049673203,0.039869281,0.074509804,0.044444444,1
0.072124756,0.058479532,0.070825211,0.051332034,0.048083171,0.051332034,0.062378168,0.045484081,0.0805718,0.061728395,0.111760884,0.071474984,0.052631579,0.035737492,0.079922027,0.046133853,1
0.069860279,0.05655356,0.074517631,0.049234864,0.048569528,0.0499002,0.063206919,0.045908184,0.081836327,0.066533599,0.110445775,0.070525615,0.0499002,0.035262808,0.081170991,0.04657352,1
0.070625,0.058125,0.07,0.050625,0.0475,0.048125,0.0625,0.045,0.081875,0.061875,0.10875,0.071875,0.049375,0.035,0.08375,0.055,1
0.068681319,0.06043956,0.072802198,0.053571429,0.050137363,0.049450549,0.065934066,0.046016484,0.083104396,0.06456044,0.103708791,0.068681319,0.052884615,0.037087912,0.07760989,0.04532967,1
0.071984436,0.056420233,0.070687419,0.050583658,0.047989624,0.049935149,0.062256809,0.04539559,0.081712062,0.063553826,0.112840467,0.071335927,0.048638132,0.035667964,0.083009079,0.047989624,1
0.074183976,0.055637982,0.074183976,0.052670623,0.048219585,0.047477745,0.071958457,0.047477745,0.085311573,0.071958457,0.103115727,0.06305638,0.048961424,0.039317507,0.074183976,0.042284866,1
0.07421014,0.058045555,0.069801616,0.052902278,0.047024247,0.047024247,0.068332109,0.047759001,0.083027186,0.066862601,0.105069802,0.067597355,0.049963262,0.038207201,0.079353417,0.044819985,1
0.072,0.057333333,0.071333333,0.049333333,0.047333333,0.05,0.064666667,0.045333333,0.081333333,0.065333333,0.111333333,0.071333333,0.048666667,0.035333333,0.082,0.047333333,1
0.068097705,0.061435973,0.074019245,0.045151739,0.060695781,0.055514434,0.067357513,0.051073279,0.074019245,0.068837898,0.099185788,0.065877128,0.046632124,0.048852702,0.067357513,0.045891932,1
0.065634218,0.061946903,0.07300885,0.044985251,0.05899705,0.05899705,0.070058997,0.051622419,0.07300885,0.068584071,0.100294985,0.066371681,0.047935103,0.049410029,0.065634218,0.043510324,1
0.071762871,0.060062402,0.074102964,0.046801872,0.059282371,0.053822153,0.069422777,0.05226209,0.076443058,0.068642746,0.0975039,0.06474259,0.04524181,0.05226209,0.067082683,0.040561622,1
0.068759342,0.062032885,0.073991031,0.044843049,0.060538117,0.056801196,0.068759342,0.050822123,0.0754858,0.067264574,0.09715994,0.065769806,0.044843049,0.050822123,0.06651719,0.045590433,1
0.070927514,0.059236165,0.076383476,0.046765394,0.059236165,0.053780203,0.066250974,0.052221356,0.076383476,0.068589244,0.09664848,0.064692128,0.046765394,0.05066251,0.067030398,0.044427124,1
0.067669173,0.062200957,0.073137389,0.042378674,0.058783322,0.059466849,0.069719754,0.052631579,0.074504443,0.0683527,0.101161996,0.065618592,0.044429255,0.049897471,0.065618592,0.044429255,1
0.067153285,0.061313869,0.074452555,0.044525547,0.061313869,0.059124088,0.067883212,0.051094891,0.073722628,0.070072993,0.099270073,0.065693431,0.045255474,0.048905109,0.066423358,0.04379562,1
0.067498166,0.06162876,0.074101247,0.044020543,0.060895084,0.059427733,0.067498166,0.050623624,0.073367572,0.068965517,0.099779897,0.06676449,0.045487894,0.048422597,0.06676449,0.044754219,1
0.068215892,0.062218891,0.074962519,0.045727136,0.059970015,0.056971514,0.067466267,0.052473763,0.074962519,0.068965517,0.095952024,0.065217391,0.047976012,0.049475262,0.065967016,0.043478261,1
0.070846906,0.059446254,0.076547231,0.044788274,0.060260586,0.052931596,0.063517915,0.054560261,0.075732899,0.068403909,0.100162866,0.064332248,0.045602606,0.050488599,0.068403909,0.043973941,1
0.065799541,0.058148432,0.07345065,0.046671767,0.057383321,0.057383321,0.068859985,0.052792655,0.072685539,0.078806427,0.101759755,0.059678653,0.048201989,0.042846213,0.068094874,0.047436878,1
0.064313725,0.057254902,0.07372549,0.047843137,0.061176471,0.054901961,0.06745098,0.053333333,0.075294118,0.079215686,0.098039216,0.059607843,0.042352941,0.04627451,0.072156863,0.047058824,1
0.061062649,0.053132435,0.07295797,0.047581285,0.051546392,0.057097542,0.071371927,0.055511499,0.076130056,0.080888184,0.106264869,0.058683584,0.045995242,0.04520222,0.070578906,0.045995242,1
0.063768116,0.05942029,0.07173913,0.047826087,0.058695652,0.055072464,0.07173913,0.052173913,0.072463768,0.078985507,0.102173913,0.05942029,0.047826087,0.043478261,0.067391304,0.047826087,1
