0.039567825,0.097544378,0.011625171,-0.057956923,-0.069748163,-0.097293084,0.074913021,-0.02796725,1
0.048034018,0.083198914,0.016125733,-0.050653081,-0.080770749,-0.103185403,0.072945546,-0.030751869,1
0.052248073,0.102883886,0.031017343,-0.066969304,-0.09254385,-0.097138667,0.066856728,-0.025671667,1
0.060627237,0.102245989,0.030889983,-0.047227314,-0.090500869,-0.104820521,0.05670541,-0.028364697,1
0.059660285,0.091559,0.030359713,-0.064831474,-0.090191689,-0.091347097,0.059536689,-0.018722557,1
0.05249028,0.111211051,0.030590706,-0.060472304,-0.090566215,-0.096605969,0.067000392,-0.028288789,1
0.05143612,0.089192907,0.020796189,-0.06395612,-0.079213234,-0.082694959,0.066955428,-0.0221653,1
0.053026052,0.084884033,0.021240181,-0.050758358,-0.085102226,-0.103535528,0.069013711,-0.030560912,1
0.046161635,0.081817308,0.011639974,-0.053993001,-0.076305217,-0.098987664,0.074842912,-0.029633142,1
0.053245855,0.081438848,0.021640842,-0.061321388,-0.085263404,-0.092495736,0.070446818,-0.029282623,1
0.082223824,0.078852842,0.043520991,-0.082570926,-0.083068435,-0.08458098,0.068629086,0.002795605,1
0.060630348,0.094296678,0.001935965,-0.046050905,-0.058056777,-0.109216797,0.093938223,-0.011864384,1
0.08324482,0.093371248,0.029268356,-0.064052838,-0.081927071,-0.101267125,0.076861196,-0.019756174,1
0.093097164,0.074594968,0.064614471,-0.058100825,-0.081870125,-0.076408662,0.034917804,-0.007517458,1
0.082521586,0.085922029,0.033893851,-0.083925848,-0.081257375,-0.09194892,0.069702967,-0.007223277,1
0.07810994,0.084695435,0.031258984,-0.076575656,-0.072940758,-0.084700602,0.072639175,-5.94E-05,1
0.078090906,0.067068665,0.03792687,-0.097960149,-0.084041111,-0.069130704,0.076685751,0.014431822,1
0.078346882,0.072494681,0.067992064,-0.070253285,-0.073371283,-0.068614664,0.056427561,0.001344247,1
0.082223824,0.078852842,0.043520991,-0.082570926,-0.083068435,-0.08458098,0.068629086,0.002795605,1
0.085230076,0.076209476,0.048528511,-0.086392505,-0.082764193,-0.074972008,0.061926326,0.005337136,1
0.0481081,0.086618556,0.019223599,-0.095053594,-0.0826621,-0.062148034,0.082659191,0.034517959,1
0.028356201,0.075805287,0.028581126,-0.091341563,-0.082158701,-0.070278598,0.097115143,0.040610874,1
0.040970481,0.077229373,0.024619199,-0.096211125,-0.081210536,-0.076393187,0.091234379,0.02204097,1
0.038324849,0.078113132,0.023422343,-0.097717912,-0.078912296,-0.074617171,0.093122634,0.024114455,1
0.037374933,0.089393928,0.020228972,-0.096777935,-0.080409788,-0.056575935,0.085717708,0.027788833,1
0.034937383,0.063531152,0.045335575,-0.084387882,-0.086830218,-0.061901609,0.103740302,0.028871219,1
0.025273726,0.066035896,0.030888725,-0.086232759,-0.082511312,-0.068936126,0.094475302,0.045003152,1
0.040970481,0.077229373,0.024619199,-0.096211125,-0.081210536,-0.076393187,0.091234379,0.02204097,1
0.039433872,0.076545147,0.022566733,-0.098133871,-0.079050265,-0.074453135,0.092754653,0.022741686,1
0.019928592,0.077772551,0.021234854,-0.088530363,-0.068149705,-0.074723302,0.114316451,0.042335936,1
0.035541284,0.077798912,0.039845563,-0.109625892,-0.097809186,-0.072513532,0.089255269,0.027608616,1
0.045426233,0.062331586,0.039638517,-0.098602532,-0.09552957,-0.0377038,0.077911333,0.029925872,1
0.048966822,0.075937814,0.040762672,-0.102993458,-0.103448187,-0.070939293,0.088320137,0.049221146,1
0.042227849,0.068489979,0.02563961,-0.1037982,-0.085007959,-0.044627329,0.086405351,0.03175868,1
0.033616339,0.080183936,0.040671885,-0.109041665,-0.099506312,-0.074303232,0.092375688,0.025282809,1
0.035778811,0.072083223,0.043172162,-0.111583288,-0.104610111,-0.079254016,0.094574877,0.018757162,1
0.031925763,0.072013543,0.039668318,-0.108530405,-0.097626831,-0.075022166,0.093676477,0.034019347,1
0.032200155,0.080351203,0.038284684,-0.110613336,-0.096122978,-0.072860264,0.093272159,0.025638547,1
0.037120253,0.07326606,0.044693107,-0.108387528,-0.103049938,-0.079272437,0.087681586,0.018888402,1
0.035778811,0.072083223,0.043172162,-0.111583288,-0.104610111,-0.079254016,0.094574877,0.018757162,1
0.026911797,0.073031709,0.04899604,-0.115775054,-0.10591462,-0.060558049,0.100216431,0.019716244,1
0.024143761,0.079100151,0.056479057,-0.129946256,-0.11168032,-0.045574493,0.099971084,0.032602747,1
0.038047391,0.098081742,0.050669351,-0.119782436,-0.115020011,-0.065235878,0.093143669,0.001516056,1
0.021352667,0.06920221,0.045996736,-0.112443492,-0.103365299,-0.063695909,0.106365931,0.023639312,1
0.044060309,0.092150703,0.05040139,-0.124973292,-0.100086791,-0.067212501,0.105038612,0.004212823,1
0.036746293,0.104839144,0.052775831,-0.145544819,-0.099202098,-0.063492435,0.098610742,0.01692814,1
0.037815228,0.102595617,0.047018483,-0.115970892,-0.108527286,-0.076295857,0.096498748,0.010292457,1
0.026267657,0.080410889,0.046818622,-0.124660932,-0.104704594,-0.027249457,0.098189106,0.028673069,1
0.037588008,0.096872004,0.055183366,-0.122375379,-0.097050888,-0.048319445,0.099858602,0.01980334,1
0.030822476,0.095801686,0.042780159,-0.117036798,-0.105923281,-0.077562071,0.10473279,0.019553696,1
0.033529972,0.104765535,0.027475543,-0.057620907,-0.088147545,-0.097550428,0.0890012,-0.027165512,1
0.028609605,0.091945385,0.025678154,-0.069529541,-0.081231375,-0.079572949,0.092584243,-0.017539035,1
0.038976123,0.106602542,0.035126666,-0.057423259,-0.092375543,-0.103832097,0.085173926,-0.032809806,1
0.04988937,0.086412668,0.043986313,-0.062434336,-0.08487152,-0.103511175,0.089490071,-0.029467274,1
0.041364199,0.085149505,0.047446982,-0.052094542,-0.099934421,-0.10327963,0.092426761,-0.034579153,1
0.030628398,0.083948199,0.037195815,-0.057493681,-0.091946219,-0.089413021,0.089345282,-0.028466708,1
0.033922846,0.097009471,0.034158448,-0.05538841,-0.090556881,-0.089487913,0.084463327,-0.031631558,1
0.030020188,0.100870986,0.031659516,-0.058883237,-0.088600607,-0.093890907,0.088209546,-0.025910561,1
0.034590138,0.094431969,0.032704609,-0.068452958,-0.091599688,-0.085015623,0.089698758,-0.013107997,1
0.038614038,0.111949061,0.028664955,-0.0495496,-0.09076016,-0.093272684,0.082805496,-0.052100007,1
0.071469457,0.083646383,0.06888352,-0.055972794,-0.093806194,-0.088676378,0.078430649,-0.031857488,1
0.052587886,0.101769649,0.052658634,-0.047723565,-0.092302054,-0.109183814,0.074210671,-0.044426937,1
0.065788746,0.083279279,0.056203578,-0.064527159,-0.100923433,-0.080193345,0.064227954,-0.038908907,1
0.072266598,0.083426425,0.06550752,-0.051756244,-0.088192116,-0.087261098,0.071954441,-0.032141221,1
0.065841751,0.082719917,0.055628378,-0.064798108,-0.089358994,-0.078895854,0.073194193,-0.029230799,1
0.070490083,0.098742042,0.052646332,-0.052811612,-0.092781369,-0.093631727,0.072507749,-0.042689147,1
0.069826005,0.082271659,0.065266304,-0.053522393,-0.089573651,-0.087244746,0.076996573,-0.031413602,1
0.066241047,0.102609283,0.051941099,-0.058019802,-0.097343583,-0.093546996,0.065703572,-0.044864339,1
0.070491974,0.084720865,0.064200287,-0.051382733,-0.088702849,-0.088239508,0.077331885,-0.035144545,1
0.068951669,0.089730636,0.05296872,-0.048155118,-0.093350352,-0.089611902,0.06885621,-0.046561161,1
0.025869045,0.064701067,0.006420343,-0.075275277,-0.063378586,-0.058317918,0.090581301,-0.006565402,1
0.031651913,0.067923247,0.026643363,-0.09326961,-0.068656934,-0.051358133,0.0873594,0.005747944,1
0.050247569,0.067010009,0.016001296,-0.079999811,-0.071829121,-0.052074098,0.078838699,-0.009789564,1
0.039371121,0.055259724,0.017903647,-0.070706926,-0.073318895,-0.067707233,0.090888184,-0.013932952,1
0.034527203,0.082244348,0.030560267,-0.095224682,-0.080252449,-0.051055524,0.089298135,0.010171984,1
0.041172809,0.07439776,0.038843672,-0.091660341,-0.079405606,-0.061768813,0.09108804,0.003161787,1
0.035562783,0.07504713,0.034388733,-0.092230137,-0.082286039,-0.060221189,0.087234294,0.001950646,1
0.036674342,0.075887104,0.035303669,-0.091726383,-0.082535358,-0.06060375,0.086737792,0.001876617,1
0.032242418,0.06438346,0.013039715,-0.077583225,-0.070013532,-0.056468254,0.083922721,-0.009378904,1
0.039643474,0.061611075,0.025879277,-0.089286865,-0.074704887,-0.047151692,0.085137852,-0.002657607,1
0.04766797,0.064902016,0.029083371,-0.078969743,-0.059948264,-0.061070401,0.102845045,0.001303744,1
0.03775174,0.085841166,0.021336989,-0.08066072,-0.059307004,-0.074948836,0.099057132,-0.010307714,1
0.042203539,0.058846931,0.027410152,-0.085113726,-0.063569144,-0.063155267,0.104498205,-0.000263065,1
0.057566776,0.065194147,0.049485154,-0.080654464,-0.059570815,-0.055095013,0.100844536,0.006962086,1
0.030939998,0.081197672,0.020526738,-0.091952732,-0.055030006,-0.056168046,0.107586579,-0.012196255,1
0.035929488,0.08932754,0.023960771,-0.098548803,-0.065078094,-0.059528528,0.092319246,-0.009756766,1
0.032748323,0.073535317,0.028613566,-0.091788524,-0.059717161,-0.05880788,0.095887405,2.18E-06,1
0.036228481,0.088835672,0.024215743,-0.09887316,-0.065302667,-0.058852643,0.09198879,-0.00932057,1
0.046215365,0.04759193,0.024648047,-0.079086368,-0.075081634,-0.042740179,0.081202768,0.009352993,1
0.035832487,0.074871779,0.009657284,-0.08032689,-0.056345231,-0.071236134,0.103238462,0.001775341,1
0.064716498,0.091858204,0.052241132,-0.095986789,-0.08810825,-0.079569153,0.069163086,0.005368347,1
0.041730117,0.098475578,0.05119429,-0.108754946,-0.099730701,-0.086933524,0.093572527,-0.011270194,1
0.045456458,0.102943562,0.060419588,-0.112690585,-0.107735621,-0.088107671,0.091363166,-0.008996803,1
0.043537945,0.107021385,0.063649936,-0.128790932,-0.11469828,-0.086558523,0.090031818,-0.003754566,1
0.041957531,0.098165768,0.050300712,-0.117705214,-0.098147624,-0.080518459,0.092898581,-0.004410849,1
0.061408487,0.088389101,0.071678453,-0.103599092,-0.117873283,-0.082824953,0.070688318,0.003918263,1
0.045456458,0.102943562,0.060419588,-0.112690585,-0.107735621,-0.088107671,0.091363166,-0.008996803,1
0.034393897,0.093463993,0.05774246,-0.113870935,-0.093880198,-0.061880248,0.089992121,-0.00738772,1
0.045652341,0.095234754,0.061302762,-0.113552535,-0.105943098,-0.075374523,0.087649436,-0.014407278,1
0.041730117,0.098475578,0.05119429,-0.108754946,-0.099730701,-0.086933524,0.093572527,-0.011270194,1
0.034105672,0.078976486,-0.001315169,-0.05132389,-0.072584696,-0.07054044,0.095810439,-0.02615894,1
0.036238212,0.065438903,-0.010604809,-0.053782282,-0.063393125,-0.069364079,0.094322656,-0.022322137,1
0.035778827,0.077427795,-0.004602258,-0.053612267,-0.071408641,-0.065784218,0.097209481,-0.024493554,1
0.034120702,0.065240076,-0.006441767,-0.075164926,-0.0735941,-0.040529001,0.098301537,-0.007185621,1
0.04492644,0.057602822,-0.00481312,-0.06454783,-0.06589218,-0.0628476,0.098865165,-0.015163463,1
0.031927352,0.071695664,-0.002090571,-0.056069842,-0.071202675,-0.056453654,0.09704814,-0.015947259,1
0.030653693,0.076701545,-0.008823593,-0.055311569,-0.0676457,-0.063268641,0.101921178,-0.02535134,1
0.033253452,0.064908359,-0.003041418,-0.051699182,-0.069902057,-0.074602931,0.109128585,-0.027183962,1
0.033425287,0.061050602,-0.009703144,-0.055379427,-0.064321221,-0.077196524,0.099826433,-0.036280271,1
0.03993358,0.051395191,0.005672705,-0.054035126,-0.077833574,-0.065609547,0.102419655,-0.024247045,1
0.026261913,0.087065359,0.034634535,-0.093232966,-0.089264053,-0.09164733,0.089860186,-0.012202968,1
0.039065835,0.094758795,0.025846605,-0.056954386,-0.08017411,-0.108239845,0.07370281,-0.023320789,1
0.036735354,0.098259778,0.035789782,-0.0587558,-0.096064412,-0.127965331,0.083977638,-0.038812361,1
0.017968487,0.083792,0.013608486,-0.110982647,-0.065078585,-0.052475296,0.094728465,-0.032324127,1
0.031682154,0.055984664,0.033736974,-0.094704448,-0.084539757,-0.076881145,0.097602047,-0.015180068,1
0.035843541,0.092354953,0.038643496,-0.058867875,-0.086445448,-0.094311571,0.092367391,-0.018639767,1
0.035932189,0.085401068,0.035639663,-0.083647687,-0.097679328,-0.094662922,0.088486636,-0.006963879,1
0.039763229,0.079737931,0.034037483,-0.088323191,-0.083658112,-0.094115114,0.102968594,-0.018391429,1
0.031453874,0.061099664,0.03673149,-0.103016128,-0.083350231,-0.065310656,0.094221435,-0.009586821,1
0.025130155,0.077204155,0.034785951,-0.091763637,-0.093549233,-0.098955406,0.095077323,-0.016952454,1
0.024117158,0.106868664,0.012522742,-0.09735271,-0.063538746,-0.088882381,0.11006211,-0.006752715,1
0.014708323,0.100912488,0.011855172,-0.10311688,-0.062220567,-0.068215175,0.120435756,-0.001058959,1
0.007769861,0.09608635,-0.004307595,-0.105525625,-0.049252079,-0.089649248,0.11566652,-0.016223602,1
0.013091525,0.095894092,0.020905793,-0.098318567,-0.06056226,-0.072562497,0.119475043,-0.004371051,1
0.008325245,0.083404074,0.00621132,-0.106163278,-0.058339642,-0.088282979,0.124288349,-0.022710113,1
0.005942215,0.090754497,0.011892703,-0.104099824,-0.061161912,-0.077976727,0.111087996,-0.008219519,1
0.010597256,0.070373514,0.016587617,-0.086347788,-0.063338961,-0.087528859,0.121480632,-0.034192004,1
0.00645175,0.083545303,0.006750938,-0.106475597,-0.057563777,-0.088154817,0.12554638,-0.02355681,1
0.006741278,0.087311271,0.000285739,-0.10562302,-0.054138526,-0.094768327,0.116906368,-0.020703573,1
0.007921327,0.094364134,-0.000194778,-0.108439787,-0.050252564,-0.087111365,0.113291877,-0.014417581,1
0.051357481,0.085040372,0.05435117,-0.074584243,-0.090287204,-0.097213024,0.111690953,0.00240948,1
0.024235061,0.094791877,0.043438673,-0.074815522,-0.098385712,-0.075870388,0.134458482,-0.034131405,1
0.03782834,0.074790137,0.060273347,-0.070455575,-0.102200949,-0.100618346,0.124347014,-0.020347377,1
0.040433053,0.077801396,0.023871601,-0.080737143,-0.077600417,-0.067574147,0.114717499,-0.017677422,1
0.040433053,0.077801396,0.023871601,-0.080737143,-0.077600417,-0.067574147,0.114717499,-0.017677422,1
0.052622713,0.085601334,0.053694693,-0.075423133,-0.093388772,-0.088916171,0.11605362,-0.013114325,1
0.050972996,0.086110855,0.059809057,-0.080648505,-0.097412273,-0.091594684,0.118286768,-0.010518666,1
0.04170024,0.076981801,0.029684966,-0.086402232,-0.082461935,-0.066736744,0.117908224,-0.014634967,1
0.051548651,0.087644238,0.06057246,-0.079847853,-0.097277771,-0.090889775,0.115343656,-0.012249701,1
0.047343799,0.078637331,0.032792218,-0.081347043,-0.080594155,-0.074886714,0.120349816,-0.012603971,1
0.046726137,0.119502188,0.042856903,-0.083395715,-0.099432514,-0.108933284,0.125556622,-0.014706971,1
0.052387279,0.096210952,0.048968903,-0.088414343,-0.100677391,-0.090032366,0.117527055,-0.004880586,1
0.045615676,0.104684791,0.04157686,-0.089271632,-0.094021719,-0.092679055,0.127502729,-0.008041251,1
0.047073609,0.101175905,0.045597878,-0.089512941,-0.097154583,-0.093928435,0.125478273,-0.00636692,1
0.052044934,0.098657381,0.051496173,-0.087323558,-0.102565892,-0.093003989,0.118495151,-0.005240244,1
0.052922525,0.096409729,0.046921688,-0.082303879,-0.100566632,-0.091166227,0.118590113,-0.007566387,1
0.052704473,0.09887606,0.050830399,-0.087842824,-0.101670968,-0.090695345,0.117546566,-0.005558042,1
0.050500326,0.098657116,0.050172946,-0.092821169,-0.101099684,-0.090895823,0.121067179,-0.002758118,1
0.044901628,0.10358382,0.038661074,-0.092671424,-0.090786491,-0.089787533,0.12664393,-0.006165208,1
0.052387279,0.096210952,0.048968903,-0.088414343,-0.100677391,-0.090032366,0.117527055,-0.004880586,1
0.021003421,0.084472458,0.019523783,-0.080325414,-0.082601649,-0.070610678,0.102035714,-0.013487731,1
0.026257081,0.07794151,0.024988655,-0.076294097,-0.085464969,-0.079817406,0.096372126,-0.021855475,1
0.0287107,0.07275303,0.022586339,-0.071960746,-0.077416033,-0.079111739,0.101466984,-0.022237494,1
0.02433471,0.07035732,0.023446882,-0.083617713,-0.082151261,-0.07083168,0.094827793,-0.01664383,1
0.022167017,0.087940388,0.019299143,-0.073819003,-0.081743919,-0.076834127,0.100925289,-0.018773633,1
0.021853258,0.093746964,0.020248355,-0.07164823,-0.088261177,-0.085049575,0.103438126,-0.02352133,1
0.028557827,0.074099731,0.025350644,-0.071066053,-0.078828153,-0.079192407,0.101939008,-0.02369703,1
0.027419127,0.080854043,0.032257045,-0.070597439,-0.088040688,-0.086359636,0.091655167,-0.024912246,1
0.030723975,0.071754967,0.028489644,-0.070915436,-0.081124472,-0.07993183,0.099312871,-0.020929968,1
0.021896293,0.087947932,0.022831859,-0.059004203,-0.087318198,-0.080454484,0.100860796,-0.02989004,1
0.024709729,0.067704529,0.018486108,-0.073671266,-0.063212593,-0.056008268,0.101974111,-0.011933711,1
0.038940607,0.08467808,0.031419477,-0.083907956,-0.064995656,-0.076409942,0.093837232,-0.002725062,1
0.024894966,0.073061478,0.016513824,-0.069705411,-0.055364771,-0.047577023,0.096937128,-0.003555918,1
0.033497911,0.077969692,0.030480348,-0.084168441,-0.069140898,-0.073399958,0.090600671,0.001214587,1
0.047579481,0.086955092,0.0353241,-0.065675621,-0.076457301,-0.068797317,0.07244547,0.004008712,1
0.032375203,0.08474242,0.02416462,-0.070382241,-0.064018026,-0.061302316,0.091083083,-0.010460409,1
0.021033973,0.0664189,0.022784493,-0.071582658,-0.062976033,-0.062060047,0.103573681,-0.004438343,1
0.036747302,0.077240092,0.048503496,-0.070333239,-0.08409282,-0.071642452,0.079890799,-0.00040352,1
0.012159402,0.0789895,0.012382958,-0.070579074,-0.052883312,-0.039790463,0.10762057,-0.010470866,1
0.072737489,0.071117256,0.022653174,-0.07976768,-0.079627083,-0.059748061,0.060725261,0.010158994,1
0.032386298,0.05473149,0.027491619,-0.087985761,-0.093065643,-0.072089008,0.095644755,-0.022206486,1
0.038926652,0.053283488,0.022482828,-0.085452712,-0.090819251,-0.045822154,0.080836352,-0.016337558,1
0.032396264,0.034028578,0.02723394,-0.093582535,-0.088680495,-0.054491029,0.100164048,-0.010303667,1
0.035702298,0.048673806,0.026385251,-0.076222126,-0.082266638,-0.073264212,0.095795236,-0.019234671,1
0.029221518,0.051707137,0.028158469,-0.085817925,-0.093878669,-0.067174396,0.098863014,-0.021286252,1
0.035702298,0.048673806,0.026385251,-0.076222126,-0.082266638,-0.073264212,0.095795236,-0.019234671,1
